"Hour", "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "Aux1", "Aux2", "Aux3", "Aux4", "Aux5", "Aux6", "Aux7"
2857, 1258.27, -94.0938, 2536.49, 2625.14, 1242.96, 692.062, 2488.12, 2844.69, 0, 0, 1253.64, 10.6788, 15.2809, 29.9432, 48.434, 96.9305, 15.2809, 29.9432, 0, 0, 48.434, 0, 15.2808, 8.98762E-006, 14.4229, 0.376824, 14.7997, 0.481138, 0, 0, 0, 0, 15.2809, 0, 0, 0, 0, 0, 0
2858, 1233.54, -108.978, 2536.49, 2625.14, 1218.6, 678.61, 2488.12, 2844.69, 0, 0, 1225.53, 6.93298, 14.9252, 29.2262, 48.434, 96.9305, 14.9252, 29.2262, 0, 0, 48.434, 0, 14.9252, 8.91654E-006, 14.0981, 0.361969, 14.4601, 0.465118, 0, 0, 0, 0, 14.9252, 0, 0, 0, 0, 0, 0
2859, 1237.05, -106.862, 2536.49, 2625.14, 1222.08, 680.518, 2488.12, 2844.69, 0, 0, 1229.42, 7.33698, 14.9749, 29.3263, 48.434, 96.9305, 14.9749, 29.3263, 0, 0, 48.434, 0, 14.9749, 8.92765E-006, 14.1435, 0.364014, 14.5075, 0.467365, 0, 0, 0, 0, 14.9749, 0, 0, 0, 0, 0, 0
2860, 1212.36, -121.722, 2536.49, 2625.14, 1197.71, 667.079, 2488.12, 2844.69, 0, 0, 1201.91, 4.19748, 14.6295, 28.6301, 48.434, 96.9305, 14.6295, 28.6301, 0, 0, 48.434, 0, 14.6295, 8.86024E-006, 13.8283, 0.349517, 14.1778, 0.451669, 0, 0, 0, 0, 14.6295, 0, 0, 0, 0, 0, 0
2861, 1215.87, -119.607, 2536.49, 2625.14, 1201.19, 668.988, 2488.12, 2844.69, 0, 0, 1205.7, 4.50692, 14.6778, 28.7275, 48.434, 96.9305, 14.6778, 28.7275, 0, 0, 48.434, 0, 14.6778, 8.87085E-006, 13.8724, 0.351525, 14.2239, 0.453874, 0, 0, 0, 0, 14.6778, 0, 0, 0, 0, 0, 0
2862, 1198.23, -130.214, 2536.49, 2625.14, 1183.78, 659.384, 2488.12, 2844.69, 0, 0, 1186.47, 2.69426, 14.4368, 28.2417, 48.434, 96.9305, 14.4368, 28.2417, 0, 0, 48.434, 0, 14.4368, 8.82287E-006, 13.6526, 0.341333, 13.9939, 0.442837, 0, 0, 0, 0, 14.4368, 0, 0, 0, 0, 0, 0
2863, 1275.84, -83.4964, 2536.49, 2625.14, 1260.36, 701.603, 2488.12, 2844.69, 0, 0, 1273.3, 12.9375, 15.5397, 30.465, 48.434, 96.9305, 15.5397, 30.465, 0, 0, 48.434, 0, 15.5397, 9.04054E-006, 14.6597, 0.387373, 15.047, 0.492694, 0, 0, 0, 0, 15.5397, 0, 0, 0, 0, 0, 0
2864, 1378.34, -21.6557, 2536.49, 2625.14, 1361.17, 757.202, 2488.12, 2844.69, 0, 0, 1394.83, 33.6544, 17.1655, 33.7442, 48.434, 96.9305, 17.1655, 33.7442, 0, 0, 48.434, 0, 17.1655, 9.40018E-006, 16.1485, 0.453247, 16.6018, 0.563711, 0, 0, 0, 0, 17.1655, 0, 0, 0, 0, 0, 0
2865, 1413.64, -0.300673, 2536.49, 2625.14, 1395.9, 776.306, 2488.12, 2844.69, 0, 0, 1438.72, 42.8138, 17.7698, 34.9634, 48.434, 96.9305, 17.7698, 34.9634, 0, 0, 48.434, 0, 17.7698, 9.54575E-006, 16.7032, 0.477118, 17.1803, 0.589517, 0, 0, 0, 0, 17.7698, 0, 0, 0, 0, 0, 0
2866, 1431.33, 10.4003, 2536.49, 2625.14, 1413.26, 785.869, 2488.12, 2844.69, 0, 0, 1461.05, 47.792, 18.0812, 35.5918, 48.434, 96.9305, 18.0812, 35.5918, 0, 0, 48.434, 0, 18.0812, 9.61797E-006, 16.9891, 0.489374, 17.4784, 0.602713, 0, 0, 0, 0, 18.0812, 0, 0, 0, 0, 0, 0
2867, 1441.94, 16.8228, 2536.49, 2625.14, 1423.67, 791.602, 2488.12, 2844.69, 0, 0, 1474.48, 50.807, 18.2707, 35.9743, 48.434, 96.9305, 18.2707, 35.9743, 0, 0, 48.434, 0, 18.2707, 9.66442E-006, 17.1632, 0.4968, 17.66, 0.610712, 0, 0, 0, 0, 18.2707, 0, 0, 0, 0, 0, 0
2868, 1470.2, 33.9457, 2536.49, 2625.14, 1451.43, 806.862, 2488.12, 2844.69, 0, 0, 1510.19, 58.7616, 18.7855, 37.0132, 48.434, 96.9305, 18.7855, 37.0132, 0, 0, 48.434, 0, 18.7855, 9.79543E-006, 17.6364, 0.516802, 18.1532, 0.632318, 0, 0, 0, 0, 18.7855, 0, 0, 0, 0, 0, 0
2869, 1491.43, 46.8195, 2536.49, 2625.14, 1472.25, 818.325, 2488.12, 2844.69, 0, 0, 1533.93, 61.6832, 19.1821, 37.8136, 48.434, 96.9305, 19.1821, 37.8136, 0, 0, 48.434, 0, 19.1821, 9.89527E-006, 18.0011, 0.532162, 18.5333, 0.648782, 0, 0, 0, 0, 19.1821, 0, 0, 0, 0, 0, 0
2870, 1480.83, 40.391, 2536.49, 2625.14, 1461.84, 812.607, 2488.12, 2844.69, 0, 0, 1520.7, 58.8621, 18.9832, 37.4123, 48.434, 96.9305, 18.9832, 37.4123, 0, 0, 48.434, 0, 18.9832, 9.84278E-006, 17.8182, 0.524529, 18.3427, 0.640504, 0, 0, 0, 0, 18.9832, 0, 0, 0, 0, 0, 0
2871, 1459.64, 27.541, 2536.49, 2625.14, 1441.03, 801.166, 2488.12, 2844.69, 0, 0, 1494.06, 53.0307, 18.5916, 36.6219, 48.434, 96.9305, 18.5916, 36.6219, 0, 0, 48.434, 0, 18.5916, 9.74665E-006, 17.4581, 0.509367, 17.9674, 0.624132, 0, 0, 0, 0, 18.5916, 0, 0, 0, 0, 0, 0
2872, 1494.93, 48.9452, 2536.49, 2625.14, 1475.71, 820.206, 2488.12, 2844.69, 0, 0, 1538.24, 62.5215, 19.248, 37.9466, 48.434, 96.9305, 19.248, 37.9466, 0, 0, 48.434, 0, 19.248, 9.91185E-006, 18.0618, 0.53465, 18.5965, 0.651515, 0, 0, 0, 0, 19.248, 0, 0, 0, 0, 0, 0
2873, 1516.15, 61.8219, 2536.49, 2625.14, 1496.52, 831.651, 2488.12, 2844.69, 0, 0, 1565.47, 68.9533, 19.654, 38.7663, 48.434, 96.9305, 19.654, 38.7663, 0, 0, 48.434, 0, 19.654, 1.0012E-005, 18.4354, 0.55028, 18.9857, 0.668337, 0, 0, 0, 0, 19.654, 0, 0, 0, 0, 0, 0
2874, 1502.05, 53.257, 2536.49, 2625.14, 1482.65, 824.05, 2488.12, 2844.69, 0, 0, 1547.6, 64.9509, 19.3835, 38.2203, 48.434, 96.9305, 19.3835, 38.2203, 0, 0, 48.434, 0, 19.3835, 9.94609E-006, 18.1864, 0.539971, 18.7264, 0.657146, 0, 0, 0, 0, 19.3835, 0, 0, 0, 0, 0, 0
2875, 1569.13, 94.0169, 2536.49, 2625.14, 1548.5, 860.179, 2488.12, 2844.69, 0, 0, 1634.81, 86.3098, 20.7034, 40.8848, 48.434, 96.9305, 20.7034, 40.8848, 0, 0, 48.434, 0, 20.7034, 1.02923E-005, 19.4019, 0.590139, 19.992, 0.711407, 0, 0, 0, 0, 20.7034, 0, 0, 0, 0, 0, 0
2876, 1590.4, 106.944, 2536.49, 2625.14, 1569.28, 871.62, 2488.12, 2844.69, 0, 0, 1664.1, 94.8196, 21.1395, 41.7654, 48.434, 96.9305, 21.1395, 41.7654, 0, 0, 48.434, 0, 21.1395, 1.0409E-005, 19.8036, 0.606714, 20.4103, 0.729162, 0, 0, 0, 0, 21.1395, 0, 0, 0, 0, 0, 0
2877, 1526.85, 68.3015, 2536.49, 2625.14, 1506.92, 837.421, 2488.12, 2844.69, 0, 0, 1579.97, 73.0484, 19.8622, 39.1867, 48.434, 96.9305, 19.8622, 39.1867, 0, 0, 48.434, 0, 19.8622, 1.00713E-005, 18.6268, 0.558434, 19.1853, 0.676938, 0, 0, 0, 0, 19.8622, 0, 0, 0, 0, 0, 0
2878, 1424.28, 6.13042, 2536.49, 2625.14, 1406.32, 782.059, 2488.12, 2844.69, 0, 0, 1449.69, 43.3707, 17.9564, 35.34, 48.434, 96.9305, 17.9564, 35.34, 0, 0, 48.434, 0, 17.9564, 9.58993E-006, 16.8745, 0.484524, 17.359, 0.597369, 0, 0, 0, 0, 17.9564, 0, 0, 0, 0, 0, 0
2879, 1343.09, -42.9672, 2536.49, 2625.14, 1326.42, 738.109, 2488.12, 2844.69, 0, 0, 1350.61, 24.1812, 16.5852, 32.5736, 48.434, 96.9305, 16.5852, 32.5736, 0, 0, 48.434, 0, 16.5852, 9.27029E-006, 15.6164, 0.43018, 16.0466, 0.538593, 0, 0, 0, 0, 16.5852, 0, 0, 0, 0, 0, 0
2880, 1290.02, -74.9599, 2536.49, 2625.14, 1274.27, 709.311, 2488.12, 2844.69, 0, 0, 1289.87, 15.5998, 15.7535, 30.8963, 48.434, 96.9305, 15.7535, 30.8963, 0, 0, 48.434, 0, 15.7535, 9.08366E-006, 14.8551, 0.396278, 15.2513, 0.502187, 0, 0, 0, 0, 15.7535, 0, 0, 0, 0, 0, 0
2881, 1272.38, -85.5934, 2536.49, 2625.14, 1256.88, 699.729, 2488.12, 2844.69, 0, 0, 1269.65, 12.768, 15.4886, 30.362, 48.434, 96.9305, 15.4886, 30.362, 0, 0, 48.434, 0, 15.4886, 9.03104E-006, 14.6128, 0.385388, 14.9981, 0.49042, 0, 0, 0, 0, 15.4886, 0, 0, 0, 0, 0, 0
2882, 1272.37, -85.5991, 2536.49, 2625.14, 1256.88, 699.72, 2488.12, 2844.69, 0, 0, 1269.57, 12.6943, 15.4883, 30.3614, 48.434, 96.9305, 15.4883, 30.3614, 0, 0, 48.434, 0, 15.4883, 9.03004E-006, 14.6125, 0.385354, 14.9979, 0.490408, 0, 0, 0, 0, 15.4883, 0, 0, 0, 0, 0, 0
2883, 1275.9, -83.4726, 2536.49, 2625.14, 1260.36, 701.638, 2488.12, 2844.69, 0, 0, 1273.61, 13.2484, 15.5409, 30.4674, 48.434, 96.9305, 15.5409, 30.4674, 0, 0, 48.434, 0, 15.5408, 9.04364E-006, 14.6606, 0.387517, 15.0481, 0.492748, 0, 0, 0, 0, 15.5409, 0, 0, 0, 0, 0, 0
2884, 1314.72, -60.0633, 2536.49, 2625.14, 1298.62, 722.716, 2488.12, 2844.69, 0, 0, 1318.35, 19.732, 16.1339, 31.6632, 48.434, 96.9305, 16.1339, 31.6632, 0, 0, 48.434, 0, 16.1339, 9.17005E-006, 15.2032, 0.411734, 15.6149, 0.518946, 0, 0, 0, 0, 16.1339, 0, 0, 0, 0, 0, 0
2885, 1441.94, 16.8255, 2536.49, 2625.14, 1423.67, 791.605, 2488.12, 2844.69, 0, 0, 1474.53, 50.8527, 18.2708, 35.9745, 48.434, 96.9305, 18.2708, 35.9745, 0, 0, 48.434, 0, 18.2708, 9.66298E-006, 17.1633, 0.49681, 17.6601, 0.610717, 0, 0, 0, 0, 18.2708, 0, 0, 0, 0, 0, 0
2886, 1639.95, 137.225, 2536.49, 2625.14, 1617.75, 898.355, 2488.12, 2844.69, 0, 0, 1729.67, 111.919, 22.1878, 43.8826, 48.434, 96.9305, 22.1878, 43.8826, 0, 0, 48.434, 0, 22.1878, 1.06965E-005, 20.7703, 0.646055, 21.4164, 0.771382, 0, 0, 0, 0, 22.1878, 0, 0, 0, 0, 0, 0
2887, 1810.37, 238.524, 2536.49, 2625.14, 1784.21, 990.053, 2488.12, 2844.69, 0, 0, 1991.28, 207.068, 26.1512, 51.8884, 48.434, 96.9305, 26.1512, 51.8884, 0, 0, 48.434, 0, 26.1512, 1.18725E-005, 24.4303, 0.795538, 25.2259, 0.925333, 0, 0, 0, 0, 26.1512, 0, 0, 0, 0, 0, 0
2888, 1828.04, 249.364, 2536.49, 2625.14, 1801.48, 999.482, 2488.12, 2844.69, 0, 0, 2019.47, 217.992, 26.5907, 52.7762, 48.434, 96.9305, 26.5907, 52.7762, 0, 0, 48.434, 0, 26.5907, 1.20013E-005, 24.837, 0.811332, 25.6483, 0.942386, 0, 0, 0, 0, 26.5907, 0, 0, 0, 0, 0, 0
2889, 1866.96, 273.257, 2536.49, 2625.14, 1839.44, 1020.23, 2488.12, 2844.69, 0, 0, 2083.6, 244.154, 27.5798, 54.7748, 48.434, 96.9305, 27.5798, 54.7748, 0, 0, 48.434, 0, 27.5798, 1.22958E-005, 25.7521, 0.847056, 26.5992, 0.980615, 0, 0, 0, 0, 27.5798, 0, 0, 0, 0, 0, 0
2890, 1923.61, 308.078, 2536.49, 2625.14, 1894.62, 1050.39, 2488.12, 2844.69, 0, 0, 2178.9, 284.275, 29.0697, 57.7858, 48.434, 96.9305, 29.0697, 57.7858, 0, 0, 48.434, 0, 29.0697, 1.2751E-005, 27.1313, 0.900562, 28.0319, 1.0378, 0, 0, 0, 0, 29.0697, 0, 0, 0, 0, 0, 0
2891, 1930.77, 312.477, 2536.49, 2625.14, 1901.52, 1054.21, 2488.12, 2844.69, 0, 0, 2192.27, 290.753, 29.263, 58.1766, 48.434, 96.9305, 29.263, 58.1766, 0, 0, 48.434, 0, 29.2629, 1.28117E-005, 27.31, 0.907701, 28.2177, 1.0452, 0, 0, 0, 0, 29.263, 0, 0, 0, 0, 0, 0
2892, 2002.3, 353.671, 2536.49, 2625.14, 1971.06, 1092.67, 2488.12, 2844.69, 0, 0, 2305.15, 334.086, 31.2381, 62.169, 48.434, 96.9305, 31.2381, 62.169, 0, 0, 48.434, 0, 31.2381, 1.34667E-005, 29.1637, 0.956907, 30.1207, 1.11743, 0, 0, 0, 0, 31.2381, 0, 0, 0, 0, 0, 0
2893, 2023.85, 367.024, 2536.49, 2625.14, 1992, 1104.16, 2488.12, 2844.69, 0, 0, 2332.19, 340.188, 31.8497, 63.4064, 48.434, 96.9305, 31.8497, 63.4064, 0, 0, 48.434, 0, 31.8497, 1.36551E-005, 29.7293, 0.979467, 30.7088, 1.14094, 0, 0, 0, 0, 31.8497, 0, 0, 0, 0, 0, 0
2894, 2020.31, 364.837, 2536.49, 2625.14, 1988.56, 1102.29, 2488.12, 2844.69, 0, 0, 2326.09, 337.534, 31.7484, 63.2016, 48.434, 96.9305, 31.7484, 63.2016, 0, 0, 48.434, 0, 31.7484, 1.3624E-005, 29.6353, 0.975913, 30.6112, 1.13712, 0, 0, 0, 0, 31.7484, 0, 0, 0, 0, 0, 0
2895, 2006.15, 356.092, 2536.49, 2625.14, 1974.78, 1094.77, 2488.12, 2844.69, 0, 0, 2301.88, 327.101, 31.3454, 62.387, 48.434, 96.9305, 31.3454, 62.387, 0, 0, 48.434, 0, 31.3454, 1.34971E-005, 29.2617, 0.9618, 30.2235, 1.12192, 0, 0, 0, 0, 31.3454, 0, 0, 0, 0, 0, 0
2896, 1977.82, 338.609, 2536.49, 2625.14, 1947.22, 1079.73, 2488.12, 2844.69, 0, 0, 2253.59, 306.377, 30.5503, 60.7796, 48.434, 96.9305, 30.5503, 60.7796, 0, 0, 48.434, 0, 30.5503, 1.325E-005, 28.5246, 0.933847, 29.4584, 1.09185, 0, 0, 0, 0, 30.5503, 0, 0, 0, 0, 0, 0
2897, 1906.89, 294.927, 2536.49, 2625.14, 1878.26, 1042.01, 2488.12, 2844.69, 0, 0, 2133.59, 255.333, 28.6246, 56.887, 48.434, 96.9305, 28.6246, 56.887, 0, 0, 48.434, 0, 28.6246, 1.26559E-005, 26.7406, 0.865456, 27.6061, 1.01851, 0, 0, 0, 0, 28.6246, 0, 0, 0, 0, 0, 0
2898, 1867.98, 270.988, 2536.49, 2625.14, 1840.3, 1021.28, 2488.12, 2844.69, 0, 0, 2070.26, 229.968, 27.6086, 54.8338, 48.434, 96.9305, 27.6086, 54.8338, 0, 0, 48.434, 0, 27.6086, 1.2353E-005, 25.7997, 0.829344, 26.6291, 0.979531, 0, 0, 0, 0, 27.6086, 0, 0, 0, 0, 0, 0
2899, 1885.59, 281.835, 2536.49, 2625.14, 1857.55, 1030.66, 2488.12, 2844.69, 0, 0, 2097.95, 240.393, 28.0645, 55.7549, 48.434, 96.9305, 28.0645, 55.7549, 0, 0, 48.434, 0, 28.0645, 1.24891E-005, 26.2221, 0.845373, 27.0675, 0.997038, 0, 0, 0, 0, 28.0645, 0, 0, 0, 0, 0, 0
2900, 1920.99, 303.619, 2536.49, 2625.14, 1892.05, 1049.51, 2488.12, 2844.69, 0, 0, 2156.14, 264.09, 28.9995, 57.6445, 48.434, 96.9305, 28.9995, 57.6445, 0, 0, 48.434, 0, 28.9994, 1.27724E-005, 27.088, 0.87859, 27.9666, 1.03283, 0, 0, 0, 0, 28.9995, 0, 0, 0, 0, 0, 0
2901, 1775.79, 214.315, 2536.49, 2625.14, 1750.49, 971.918, 2488.12, 2844.69, 0, 0, 1924.76, 174.27, 25.3122, 50.1928, 48.434, 96.9305, 25.3122, 50.1928, 0, 0, 48.434, 0, 25.3122, 1.1665E-005, 23.675, 0.746449, 24.4214, 0.890746, 0, 0, 0, 0, 25.3122, 0, 0, 0, 0, 0, 0
2902, 1620.03, 119.119, 2536.49, 2625.14, 1598.23, 888.404, 2488.12, 2844.69, 0, 0, 1692.76, 94.5311, 21.7915, 43.0809, 48.434, 96.9305, 21.7915, 43.0809, 0, 0, 48.434, 0, 21.7915, 1.06678E-005, 20.4231, 0.617156, 21.0402, 0.751242, 0, 0, 0, 0, 21.7915, 0, 0, 0, 0, 0, 0
2903, 1450.2, 15.751, 2536.49, 2625.14, 1431.74, 796.729, 2488.12, 2844.69, 0, 0, 1477.13, 45.3807, 18.4623, 36.3594, 48.434, 96.9305, 18.4623, 36.3594, 0, 0, 48.434, 0, 18.4623, 9.8049E-006, 17.3568, 0.490807, 17.8476, 0.614694, 0, 0, 0, 0, 18.4623, 0, 0, 0, 0, 0, 0
2904, 1353.8, -36.4486, 2536.49, 2625.14, 1337.04, 743.946, 2488.12, 2844.69, 0, 0, 1361.24, 24.1991, 16.7581, 32.9227, 48.434, 96.9305, 16.7581, 32.9227, 0, 0, 48.434, 0, 16.7581, 9.30343E-006, 15.7744, 0.437385, 16.2118, 0.546281, 0, 0, 0, 0, 16.7581, 0, 0, 0, 0, 0, 0
2905, 1304.34, -66.298, 2536.49, 2625.14, 1288.37, 717.119, 2488.12, 2844.69, 0, 0, 1305.4, 17.0325, 15.9721, 31.3375, 48.434, 96.9305, 15.9721, 31.3375, 0, 0, 48.434, 0, 15.9721, 9.13259E-006, 15.0545, 0.405601, 15.4601, 0.512021, 0, 0, 0, 0, 15.9721, 0, 0, 0, 0, 0, 0
2906, 1300.81, -68.4253, 2536.49, 2625.14, 1284.89, 715.205, 2488.12, 2844.69, 0, 0, 1301.31, 16.4225, 15.9178, 31.2278, 48.434, 96.9305, 15.9178, 31.2278, 0, 0, 48.434, 0, 15.9178, 9.12253E-006, 15.0048, 0.40337, 15.4081, 0.509626, 0, 0, 0, 0, 15.9178, 0, 0, 0, 0, 0, 0
2907, 1290.22, -74.8118, 2536.49, 2625.14, 1274.45, 709.454, 2488.12, 2844.69, 0, 0, 1289.23, 14.7789, 15.756, 30.9015, 48.434, 96.9305, 15.756, 30.9015, 0, 0, 48.434, 0, 15.7559, 9.08618E-006, 14.8567, 0.396752, 15.2535, 0.502474, 0, 0, 0, 0, 15.756, 0, 0, 0, 0, 0, 0
2908, 1321.98, -55.6526, 2536.49, 2625.14, 1305.76, 726.691, 2488.12, 2844.69, 0, 0, 1325.65, 19.8956, 16.2472, 31.8923, 48.434, 96.9305, 16.2472, 31.8923, 0, 0, 48.434, 0, 16.2472, 9.19462E-006, 15.3064, 0.416738, 15.7231, 0.524102, 0, 0, 0, 0, 16.2472, 0, 0, 0, 0, 0, 0
2909, 1431.54, 10.5649, 2536.49, 2625.14, 1413.46, 786.026, 2488.12, 2844.69, 0, 0, 1458.72, 45.2565, 18.0843, 35.5985, 48.434, 96.9305, 18.0843, 35.5985, 0, 0, 48.434, 0, 18.0843, 9.61676E-006, 16.9912, 0.489984, 17.4812, 0.603067, 0, 0, 0, 0, 18.0843, 0, 0, 0, 0, 0, 0
2910, 1618.96, 124.476, 2536.49, 2625.14, 1597.21, 887.128, 2488.12, 2844.69, 0, 0, 1694.1, 96.8972, 21.7372, 42.9732, 48.434, 96.9305, 21.7372, 42.9732, 0, 0, 48.434, 0, 21.7372, 1.05698E-005, 20.3539, 0.629824, 20.9837, 0.753527, 0, 0, 0, 0, 21.7372, 0, 0, 0, 0, 0, 0
2911, 1874.38, 277.85, 2536.49, 2625.14, 1846.6, 1024.25, 2488.12, 2844.69, 0, 0, 2087.42, 240.814, 27.7705, 55.1611, 48.434, 96.9305, 27.7705, 55.1611, 0, 0, 48.434, 0, 27.7705, 1.23551E-005, 25.927, 0.855062, 26.7821, 0.988363, 0, 0, 0, 0, 27.7705, 0, 0, 0, 0, 0, 0
2912, 1881.45, 282.193, 2536.49, 2625.14, 1853.5, 1028.01, 2488.12, 2844.69, 0, 0, 2098.83, 245.326, 27.9537, 55.5314, 48.434, 96.9305, 27.9537, 55.5314, 0, 0, 48.434, 0, 27.9537, 1.2409E-005, 26.0968, 0.861513, 26.9583, 0.995407, 0, 0, 0, 0, 27.9537, 0, 0, 0, 0, 0, 0
2913, 1930.97, 312.658, 2536.49, 2625.14, 1901.79, 1054.36, 2488.12, 2844.69, 0, 0, 2181.63, 279.845, 29.2661, 58.1836, 48.434, 96.9305, 29.2661, 58.1836, 0, 0, 48.434, 0, 29.2661, 1.2813E-005, 27.3119, 0.9085, 28.2204, 1.04571, 0, 0, 0, 0, 29.2661, 0, 0, 0, 0, 0, 0
2914, 1969.97, 336.667, 2536.49, 2625.14, 1939.7, 1075.09, 2488.12, 2844.69, 0, 0, 2249.19, 309.488, 30.332, 60.3382, 48.434, 96.9305, 30.332, 60.3382, 0, 0, 48.434, 0, 30.332, 1.31421E-005, 28.2991, 0.946649, 29.2457, 1.08633, 0, 0, 0, 0, 30.332, 0, 0, 0, 0, 0, 0
2915, 1948.81, 323.621, 2536.49, 2625.14, 1919.02, 1063.85, 2488.12, 2844.69, 0, 0, 2213.96, 294.938, 29.7509, 59.1637, 48.434, 96.9305, 29.7509, 59.1637, 0, 0, 48.434, 0, 29.7509, 1.29622E-005, 27.7604, 0.926183, 28.6866, 1.06423, 0, 0, 0, 0, 29.7509, 0, 0, 0, 0, 0, 0
2916, 1962.92, 332.321, 2536.49, 2625.14, 1932.81, 1071.35, 2488.12, 2844.69, 0, 0, 2237.56, 304.747, 30.1377, 59.9454, 48.434, 96.9305, 30.1377, 59.9454, 0, 0, 48.434, 0, 30.1377, 1.30806E-005, 28.1189, 0.939835, 29.0587, 1.07895, 0, 0, 0, 0, 30.1377, 0, 0, 0, 0, 0, 0
2917, 1962.95, 332.333, 2536.49, 2625.14, 1932.81, 1071.36, 2488.12, 2844.69, 0, 0, 2237.94, 305.131, 30.1385, 59.9471, 48.434, 96.9305, 30.1385, 59.9471, 0, 0, 48.434, 0, 30.1385, 1.30804E-005, 28.1196, 0.939932, 29.0595, 1.07898, 0, 0, 0, 0, 30.1385, 0, 0, 0, 0, 0, 0
2918, 1916.96, 304.015, 2536.49, 2625.14, 1888, 1046.92, 2488.12, 2844.69, 0, 0, 2159.99, 271.997, 28.8911, 57.4261, 48.434, 96.9305, 28.8911, 57.4261, 0, 0, 48.434, 0, 28.8911, 1.26973E-005, 26.9642, 0.89549, 27.8597, 1.0314, 0, 0, 0, 0, 28.8911, 0, 0, 0, 0, 0, 0
2919, 1885.06, 284.399, 2536.49, 2625.14, 1856.95, 1029.93, 2488.12, 2844.69, 0, 0, 2105.76, 248.804, 28.0482, 55.7225, 48.434, 96.9305, 28.0482, 55.7225, 0, 0, 48.434, 0, 28.0482, 1.24405E-005, 26.1841, 0.865095, 27.0491, 0.999054, 0, 0, 0, 0, 28.0482, 0, 0, 0, 0, 0, 0
2920, 1870.86, 275.68, 2536.49, 2625.14, 1843.15, 1022.37, 2488.12, 2844.69, 0, 0, 2081.57, 238.415, 27.6791, 54.9765, 48.434, 96.9305, 27.6791, 54.9765, 0, 0, 48.434, 0, 27.6791, 1.23274E-005, 25.8426, 0.851693, 26.6943, 0.984839, 0, 0, 0, 0, 27.6791, 0, 0, 0, 0, 0, 0
2921, 1828.4, 249.611, 2536.49, 2625.14, 1801.73, 999.729, 2488.12, 2844.69, 0, 0, 2011.79, 210.056, 26.5986, 52.7932, 48.434, 96.9305, 26.5986, 52.7932, 0, 0, 48.434, 0, 26.5986, 1.20025E-005, 24.8429, 0.812658, 25.6556, 0.943073, 0, 0, 0, 0, 26.5986, 0, 0, 0, 0, 0, 0
2922, 1817.72, 243.072, 2536.49, 2625.14, 1791.37, 994.028, 2488.12, 2844.69, 0, 0, 1993.84, 202.461, 26.3318, 52.2539, 48.434, 96.9305, 26.3318, 52.2539, 0, 0, 48.434, 0, 26.3318, 1.19237E-005, 24.5963, 0.802817, 25.3991, 0.932707, 0, 0, 0, 0, 26.3318, 0, 0, 0, 0, 0, 0
2923, 1860.13, 269.112, 2536.49, 2625.14, 1832.8, 1016.65, 2488.12, 2844.69, 0, 0, 2062.44, 229.643, 27.4025, 54.4172, 48.434, 96.9305, 27.4025, 54.4172, 0, 0, 48.434, 0, 27.4025, 1.22432E-005, 25.5869, 0.841445, 26.4283, 0.974154, 0, 0, 0, 0, 27.4025, 0, 0, 0, 0, 0, 0
2924, 1906.18, 297.405, 2536.49, 2625.14, 1877.65, 1041.17, 2488.12, 2844.69, 0, 0, 2139.6, 261.954, 28.6032, 56.8438, 48.434, 96.9305, 28.6032, 56.8438, 0, 0, 48.434, 0, 28.6032, 1.26051E-005, 26.6981, 0.884725, 27.5829, 1.02034, 0, 0, 0, 0, 28.6032, 0, 0, 0, 0, 0, 0
2925, 1764.6, 210.525, 2536.49, 2625.14, 1739.55, 965.643, 2488.12, 2844.69, 0, 0, 1909.12, 169.57, 25.0372, 49.6382, 48.434, 96.9305, 25.0372, 49.6382, 0, 0, 48.434, 0, 25.0372, 1.15454E-005, 23.3995, 0.755488, 24.155, 0.882187, 0, 0, 0, 0, 25.0372, 0, 0, 0, 0, 0, 0
2926, 1573.5, 93.8781, 2536.49, 2625.14, 1552.67, 863.104, 2488.12, 2844.69, 0, 0, 1630.86, 78.188, 20.8119, 41.1042, 48.434, 96.9305, 20.8119, 41.1042, 0, 0, 48.434, 0, 20.8119, 1.03593E-005, 19.5005, 0.597752, 20.0983, 0.713621, 0, 0, 0, 0, 20.8119, 0, 0, 0, 0, 0, 0
2927, 1428.49, 5.73441, 2536.49, 2625.14, 1410.44, 784.753, 2488.12, 2844.69, 0, 0, 1450.55, 40.1073, 18.0546, 35.5383, 48.434, 96.9305, 18.0546, 35.5383, 0, 0, 48.434, 0, 18.0546, 9.65343E-006, 16.9642, 0.490957, 17.4551, 0.599468, 0, 0, 0, 0, 18.0546, 0, 0, 0, 0, 0, 0
